college_name,no_of_applications,no_of_apps_accepted,no_of_enrolled,PctTop10HS,PctTop25HS,no_of_FT,no_of_PT,outstate_tuition,room_board_cost,books_cost,personal_spending,pct_phd_faculty,pct_termianl_faculty,sf_ratio,pct_alumni_donors,exp_per_student,total_misc_cost,accept_rate,is_private,grad_rate_round
Thiel College,0.022348114,0.033475512,0.034292905,0.147368421,0.241758242,0.020695785,0.006365926,0.456198347,0.500945776,0.26916221,0.167938931,0.659340659,0.684210526,0.243967828,0.25,0.113107245,0.399322799,0.791957422,Yes,0.56
Tiffin University,0.015912357,0.025211364,0.034450212,0.042105263,0.131868132,0.016601067,0.016029311,0.271694215,0.318411097,0.22459893,0.145038168,0.56043956,0.657894737,0.442359249,0.625,0.036005806,0.240406321,0.844589001,Yes,0.33
Transylvania University,0.014121176,0.025020946,0.032877143,0.589473684,0.791208791,0.023108177,0.002289902,0.44214876,0.420870113,0.180035651,0.114503817,0.802197802,0.881578947,0.257372654,0.640625,0.132580542,0.279909707,0.953282082,Yes,0.67
Trenton State College,0.103326182,0.085307335,0.142991977,0.568421053,0.934065934,0.159598781,0.041264026,0.157592975,0.572351828,0.26916221,0.114503817,0.802197802,0.828947368,0.319034853,0.09375,0.100250721,0.410948081,0.359550562,No,0.8
Tri-State University,0.024597505,0.039226141,0.037910964,0.136842105,0.340659341,0.026631539,0.004442409,0.367561983,0.405107188,0.165775401,0.163816794,0.494505495,0.381578947,0.27613941,0.375,0.083265783,0.301467269,0.850029568,Yes,0.62
Trinity College CT,0.062004041,0.065732348,0.069686959,0.473684211,0.824175824,0.050723718,0.011128921,0.85072314,0.616330391,0.180035651,0.065648855,0.912087912,0.947368421,0.211796247,0.75,0.279902728,0.383747178,0.51271437,Yes,0.91
Trinity College DC,0.003457397,0.004455785,0.010224949,0.189473684,0.43956044,0.00539614,0.029219144,0.468595041,0.73297604,0.180035651,0.099236641,0.89010989,0.907894737,0.155495979,0.578125,0.162497408,0.492099323,0.7222945,Yes,0.97
Trinity College VT,0.002936705,0.00430345,0.008809187,0.157894737,0.351648352,0.01095099,0.024730937,0.447830579,0.54035309,0.202317291,0.038167939,0.549450549,0.710526316,0.211796247,0.40625,0.120647727,0.314672686,0.802838557,Yes,0.76
Trinity University,0.048820111,0.066494021,0.089035709,0.642105263,0.923076923,0.062563484,0.004305015,0.511363636,0.531210593,0.180035651,0.036641221,0.945054945,0.947368421,0.190348525,0.3125,0.217109356,0.301354402,0.703962153,Yes,0.93
Tulane University,0.144794118,0.192436591,0.186880604,0.484210526,0.725274725,0.152425089,0.070208381,0.862603306,0.657313997,0.113190731,0.083969466,0.989010989,0.973684211,0.1769437,0.328125,0.258902483,0.409706546,0.679124778,Yes,0.72
Tusculum College,0.011351092,0.011425089,0.01730376,0.115789474,0.274725275,0.026790249,0.001786123,0.276859504,0.255359395,0.157754011,0.083969466,0.681318681,0.605263158,0.520107239,0.4375,0.032933059,0.133182844,0.520047309,Yes,0.47
Tuskegee University,0.045529336,0.066836774,0.090608778,0.2,0.549450549,0.085259015,0.006549118,0.227014463,0.254571248,0.22459893,0.179389313,0.681318681,0.657894737,0.260053619,0.109375,0.14489038,0.220090293,0.770431697,Yes,0.62
Union College KY,0.00839356,0.011882093,0.022337581,0.084210526,0.395604396,0.015712291,0.003526448,0.282024793,0.18442623,0.180035651,0.053435115,0.571428571,0.842105263,0.310991957,0.140625,0.069334741,0.065462754,0.755647546,Yes,0.61
Union College NY,0.071105742,0.062457156,0.077552305,0.505263158,0.824175824,0.056373794,0.00558736,0.846694215,0.697351828,0.157754011,0.118167939,0.945054945,0.947368421,0.241286863,0.765625,0.230456011,0.474943567,0.396570077,Yes,0.88
Univ. of Wisconsin at OshKosh,0.098285881,0.10770051,0.232814221,0.136842105,0.428571429,0.242032758,0.067368903,0.234194215,0.096784363,0.188057041,0.250381679,0.714285714,0.710526316,0.44772118,0.21875,0.051181028,0.1503386,0.53187463,No,0.52
University of Alabama at Birmingham,0.03574032,0.045243354,0.142048136,0.242105263,0.285714286,0.216512189,0.21511335,0.108471074,0.535151324,0.29144385,0.297709924,0.967032967,0.947368421,0.112600536,0.25,0.248194997,0.525395034,0.646599645,No,0.26
University of Arkansas at Fayetteville,0.065690542,0.115621906,0.330029888,0.252631579,0.615384615,0.312309548,0.070025189,0.138842975,0.239596469,0.180035651,0.267175573,0.714285714,0.855263158,0.329758713,0.15625,0.068505288,0.262979684,0.953518628,No,0.33
University of California at Berkeley,0.41222169,0.311524107,0.50023596,0.989473684,1,0.615572626,0.094343943,0.480785124,0.703972257,0.240641711,0.256946565,0.934065934,0.960526316,0.356568365,0.15625,0.202330009,0.603273138,0.308338261,No,0.76
University of California at Irvine,0.325266074,0.40760911,0.384300771,0.884210526,1,0.397981209,0.0395237,0.500206612,0.55517024,0.309269162,0.239389313,0.967032967,0.947368421,0.36461126,0.171875,0.240315192,0.501128668,0.62909521,No,0.63
University of Central Florida,0.143815217,0.109947445,0.296208904,0.252631579,0.56043956,0.386966734,0.327501717,0.220971074,0.386822194,0.26916221,0.20610687,0.791208791,0.973684211,0.528150134,0.140625,0.067034894,0.345823928,0.318273211,No,0.4
University of Charleston,0.012517443,0.017632721,0.026584867,0.221052632,0.373626374,0.020060945,0.027936799,0.369834711,0.277427491,0.135472371,0.076335878,0.197802198,0.447368421,0,0.15625,0.08477388,0.137697517,0.74512123,Yes,0.53
University of Chicago,0.130527149,0.11147079,0.139531225,0.705263158,0.934065934,0.101606145,0.001740325,0.856921488,0.725094578,0.180035651,0.153282443,1,0.986842105,0.075067024,0.5625,0.634682451,0.526410835,0.375990538,Yes,0.9
University of Cincinnati,0.141086789,0.208736385,0.373289287,0.263157895,0.527472527,0.345892585,0.092054042,0.339204545,0.45980454,0.204991087,0.244427481,0.89010989,0.934210526,0.222520107,0.09375,0.201764473,0.410158014,0.775399172,No,0.49
University of Connecticut at Storrs,0.201070543,0.270965039,0.319175712,0.231578947,0.593406593,0.391664551,0.075978933,0.481198347,0.518915511,0.26916221,0.312977099,0.89010989,0.934210526,0.361930295,0.25,0.131807642,0.519413093,0.690479007,No,0.69
University of Dallas,0.012496615,0.019651154,0.033191757,0.452631579,0.714285714,0.029170899,0.003297458,0.434917355,0.701450189,0.180035651,0.145038168,0.846153846,0.907894737,0.292225201,0.40625,0.104529945,0.503386005,0.838438794,Yes,0.6
University of Dayton,0.130797909,0.198834641,0.231555765,0.263157895,0.461538462,0.182516506,0.030409892,0.466942149,0.384615385,0.180035651,0.099236641,0.802197802,0.802631579,0.329758713,0.390625,0.107602692,0.242663657,0.801419279,Yes,0.93
University of Delaware,0.299189803,0.397745449,0.506056316,0.221052632,0.527472527,0.444102336,0.207052897,0.407024793,0.386191677,0.193404635,0.160305344,0.813186813,0.828947368,0.423592493,0.234375,0.140705412,0.292325056,0.678296866,Yes,0.73
University of Denver,0.060254514,0.073463325,0.085732264,0.294736842,0.56043956,0.080212037,0.025326311,0.663842975,0.459489281,0.135472371,0.167938931,0.835164835,0.881578947,0.35924933,0.328125,0.161667955,0.335778781,0.613010053,Yes,0.64
University of Detroit Mercy,0.017620228,0.025097113,0.059776624,0.242105263,0.450549451,0.063801422,0.101488436,0.454028926,0.349306431,0.22459893,0.292519084,0.703296703,0.723684211,0.294906166,0.21875,0.145248553,0.371557562,0.749970432,Yes,0.46
University of Dubuque,0.010309708,0.018508645,0.016045304,0.105263158,0.32967033,0.016601067,0.005953744,0.417871901,0.290037831,0.135472371,0.190839695,0.846153846,0.973684211,0.375335121,0.28125,0.105208589,0.231376975,0.963098758,Yes,0.39
University of Evansville,0.0419678,0.059181964,0.103665251,0.357894737,0.637362637,0.076561706,0.018594,0.488636364,0.403530895,0.26916221,0.108396947,0.571428571,0.75,0.356568365,0.40625,0.086602447,0.285553047,0.734831461,Yes,0.75
University of Florida,0.25751359,0.333764948,0.564417178,0.557894737,0.835164835,0.772314627,0.150446531,0.24535124,0.378310214,0.237967914,0.195419847,0.879120879,0.960526316,0.292225201,0.3125,0.217750297,0.323927765,0.657007688,No,0.63
University of Georgia,0.231999667,0.297014243,0.516753185,0.442105263,0.769230769,0.616239208,0.12580719,0.17339876,0.286885246,0.191176471,0.229770992,0.879120879,0.934210526,0.327077748,0.34375,0.088506419,0.272009029,0.646954465,No,0.6
University of Hartford,0.104138462,0.15111585,0.182318704,0.105263158,0.186813187,0.115191722,0.064758415,0.613636364,0.66519546,0.180035651,0.181679389,0.582417582,0.684210526,0.219839142,0.140625,0.140234132,0.504514673,0.75765819,Yes,0.63
University of Hawaii at Manoa,0.072876096,0.096389672,0.250432594,0.368421053,0.659340659,0.345638649,0.110373254,0.109504132,0.198297604,0.263368984,0.15740458,0.846153846,0.828947368,0.249329759,0.09375,0.181857598,0.173363431,0.677232407,No,0.49
University of Illinois - Urbana,0.309457855,0.441008455,0.891930156,0.536842105,0.868131868,0.802533012,0.041676208,0.269628099,0.440416141,0.180035651,0.264427481,0.868131868,0.868421053,0.399463807,0.203125,0.101287537,0.404740406,0.739798936,No,0.8
University of Illinois at Chicago,0.172932331,0.215362937,0.420795973,0.221052632,0.450549451,0.424676232,0.133501259,0.252582645,0.521437579,0.237967914,0.454656489,0.813186813,0.789473684,0.201072386,0.09375,0.201651366,0.618058691,0.625192194,No,0.27
University of Indianapolis,0.029283736,0.045852693,0.055529338,0.263157895,0.461538462,0.040566277,0.07533776,0.453512397,0.362547289,0.191176471,0.176335878,0.516483516,0.421052632,0.230563003,0.359375,0.066902935,0.286681716,0.832170313,Yes,0.66
University of Kansas,0.176993731,0.209041054,0.573540978,0.252631579,0.450549451,0.56313484,0.076574307,0.240392562,0.252837327,0.26916221,0.371145038,0.879120879,0.921052632,0.300268097,0.265625,0.121986163,0.371896163,0.583914843,No,0.53
University of La Verne,0.031574782,0.034161018,0.030045619,0.157894737,0.318681319,0.041010665,0.069658805,0.578512397,0.515447667,0.237967914,0.312671756,0.637362637,0.578947368,0.310991957,0.359375,0.131072445,0.508803612,0.534949734,Yes,0.42
University of Louisville,0.097806844,0.11367964,0.281264748,0.157894737,0.263736264,0.30805612,0.283810396,0.216942149,0.286885246,0.193404635,0.334351145,0.835164835,0.894736842,0.230563003,0.375,0.132354327,0.349887133,0.574098167,No,0.24
University of Maine at Farmington,0.023472809,0.027839135,0.063394683,0.2,0.428571429,0.056088116,0.015708725,0.23088843,0.345208071,0.157754011,0.213282443,0.648351648,0.671052632,0.35924933,0.40625,0.04761815,0.293115124,0.603429923,No,0.55
University of Maine at Machias,0.007497969,0.011310839,0.021551046,0.168421053,0.395604396,0.015680549,0.014472178,0.220041322,0.299495586,0.22459893,0.022900763,0.417582418,0.289473684,0.337801609,0.0625,0.051821969,0.136568849,0.806859846,No,0.61
University of Maine at Presque Isle,0.007914523,0.011767842,0.031461381,0.094736842,0.340659341,0.026504571,0.022990611,0.220041322,0.291614124,0.135472371,0.217557252,0.648351648,0.565789474,0.340482574,0.171875,0.06073859,0.252257336,0.794795979,No,0.28
University of Maryland at Baltimore County,0.087226376,0.096046919,0.14944156,0.273684211,0.527472527,0.20114906,0.118662698,0.32303719,0.414249685,0.177361854,0.384427481,0.813186813,0.842105263,0.426273458,0.09375,0.083548551,0.474040632,0.53589592,No,0.51
University of Maryland at College Park,0.295982338,0.390090639,0.5307535,0.221052632,0.483516484,0.609478162,0.182734142,0.329700413,0.530580076,0.202317291,0.198473282,0.89010989,0.894736842,0.418230563,0.1875,0.109996795,0.426185102,0.670845653,No,0.6
University of Massachusetts at Amherst,0.299023181,0.470028182,0.594777411,0.115789474,0.32967033,0.512411122,0.088802381,0.321590909,0.333701135,0.180035651,0.175572519,0.879120879,0.894736842,0.380697051,0.234375,0.133655061,0.262641084,0.834180958,No,0.65
University of Massachusetts at Dartmouth,0.068023244,0.09616117,0.152745006,0.094736842,0.307692308,0.143632555,0.074604992,0.236518595,0.428751576,0.180035651,0.152671756,0.725274725,0.868421053,0.335120643,0.3125,0.080607763,0.313769752,0.734949734,No,0.52
University of Miami,0.146647783,0.202376419,0.252949504,0.431578947,0.659340659,0.24190579,0.040073277,0.731404959,0.748108449,0.237967914,0.264885496,0.813186813,0.921052632,0.091152815,0.265625,0.269836183,0.64006772,0.711649911,Yes,0.55
University of Michigan at Ann Arbor,0.397204924,0.490060172,0.764196948,0.684210526,0.912087912,0.695340274,0.061277765,0.691735537,0.453814628,0.169340463,0.20610687,0.901098901,0.973684211,0.241286863,0.40625,0.21982393,0.368510158,0.616321703,No,0.87
University of Minnesota at Duluth,0.085622644,0.116307411,0.254994494,0.147368421,0.395604396,0.182453022,0.057384932,0.335123967,0.26702396,0.292780749,0.360305344,0.78021978,0.881578947,0.442359249,0.171875,0.060455822,0.380022573,0.699231224,No,0.48
University of Minnesota at Morris,0.028679733,0.030543073,0.086990719,0.578947368,0.846153846,0.054183596,0.007007099,0.387551653,0.220680958,0.22459893,0.190839695,0.725274725,0.710526316,0.324396783,0.25,0.066544762,0.204288939,0.526315789,No,0.46
University of Minnesota Twin Cities,0.22854227,0.24087897,0.548843794,0.263157895,0.505494505,0.519394363,1,0.341373967,0.309583859,0.27540107,0.40610687,0.879120879,0.868421053,0.260053619,0.578125,0.243859219,0.439954853,0.501714962,No,0.39
University of Mississippi,0.078374607,0.126094904,0.257039484,0.263157895,0.417582418,0.234414678,0.036775819,0.133057851,0.31998739,0.22459893,0.045801527,0.802197802,0.815789474,0.477211796,0.21875,0.07135182,0.168171558,0.85819042,No,0.48
University of Missouri at Columbia,0.135234207,0.173851779,0.456976561,0.326315789,0.582417582,0.464798121,0.072452485,0.346952479,0.268757881,0.22459893,0.264580153,0.868131868,0.828947368,0.273458445,0.234375,0.131185552,0.293227991,0.65156712,No,0.54
University of Missouri at Rolla,0.037406536,0.06679869,0.123957842,0.505263158,0.747252747,0.120206958,0.025646897,0.346952479,0.286885246,0.26916221,0.180916031,0.879120879,0.842105263,0.319034853,0.359375,0.122777914,0.255643341,0.967829687,No,0.44
University of Missouri at Saint Louis,0.032012163,0.040711402,0.069844266,0.178947368,0.494505495,0.147727273,0.208426838,0.253409091,0.344262295,0.180035651,0.61648855,0.692307692,0.644736842,0.292225201,0.234375,0.06120987,0.596162528,0.651330574,No,0.43
University of Mobile,0.007727074,0.009863661,0.036809816,0.168421053,0.494505495,0.040566277,0.013739409,0.196797521,0.299495586,0.202317291,0.145038168,0.56043956,0.513157895,0.378016086,0.0625,0.041962788,0.221218962,0.683382614,Yes,0.47
University of Montevallo,0.026451169,0.031228578,0.084159195,0.178947368,0.758241758,0.071292534,0.01511335,0.108471074,0.19703657,0.090909091,0.053435115,0.703296703,0.631578947,0.439678284,0.125,0.050841706,0.051918736,0.598225902,No,0.46
University of Nebraska at Lincoln,0.129048383,0.225874019,0.549158408,0.336842105,0.593406593,0.517870747,0.145179757,0.168130165,0.215163934,0.180035651,0.277862595,0.857142857,0.894736842,0.337801609,0.75,0.068373329,0.253386005,0.948314607,No,0.48
University of New England,0.023493637,0.025820702,0.036180588,0.189473684,0.494505495,0.021616303,0.007236089,0.470557851,0.514659521,0.35828877,0.34351145,0.703296703,0.671052632,0.238605898,0.203125,0.123136087,0.561512415,0.550916617,Yes,0.61
University of New Hampshire,0.201382959,0.288216924,0.392323423,0.242105263,0.582417582,0.324371508,0.061231967,0.45661157,0.328184111,0.24688057,0.335877863,0.89010989,0.828947368,0.402144772,0.25,0.088016287,0.394130926,0.744056771,No,0.73
University of North Carolina at Asheville,0.034907213,0.034541854,0.056473179,0.326315789,0.714285714,0.06011935,0.049324479,0.187603306,0.25851198,0.22459893,0.076335878,0.758241758,0.776315789,0.28150134,0.171875,0.072105868,0.146726862,0.476286221,No,0.3
University of North Carolina at Chapel Hill,0.302313957,0.225188514,0.518483561,0.778947368,0.912087912,0.459306755,0.050332036,0.313016529,0.381462799,0.202317291,0.145038168,0.879120879,0.907894737,0.171581769,0.359375,0.239542293,0.279909707,0.302188054,No,0.82
University of North Carolina at Charlotte,0.119176056,0.166387387,0.266635205,0.189473684,0.582417582,0.31615033,0.149026792,0.253512397,0.209489281,0.22459893,0.251908397,0.78021978,0.881578947,0.383378016,0.109375,0.057326522,0.241422122,0.722412774,No,0.58
University of North Carolina at Greensboro,0.106429509,0.154695712,0.230454617,0.147368421,0.384615385,0.234668614,0.084543165,0.32732438,0.271910467,0.22459893,0.160305344,0.736263736,0.921052632,0.348525469,0.265625,0.079288178,0.218397291,0.759195742,No,0.48
University of North Carolina at Wilmington,0.124757878,0.144108462,0.222431965,0.147368421,0.637362637,0.206196039,0.052392947,0.269524793,0.299495586,0.180035651,0.190839695,0.813186813,0.802631579,0.445040214,0.234375,0.053141554,0.249435666,0.568539326,No,0.51
University of North Dakota,0.056151459,0.082908066,0.254365267,0.2,0.494505495,0.260125698,0.065674376,0.170144628,0.145491803,0.157754011,0.145038168,0.978021978,0.960526316,0.35924933,0.25,0.117593832,0.0996614,0.775162626,No,0.44
University of North Florida,0.035802803,0.044976769,0.082586126,0.452631579,0.835164835,0.118619858,0.164277536,0.221797521,0.40668348,0.22459893,0.359389313,0.813186813,0.802631579,0.410187668,0.21875,0.055007823,0.462076749,0.640567711,No,0.42
University of North Texas,0.090329702,0.101492878,0.316816108,0.231578947,0.461538462,0.44146775,0.235081292,0.091115702,0.283575032,0.157754011,0.221374046,0.857142857,0.921052632,0.538873995,0.09375,0.046581334,0.25496614,0.549970432,No,0.28
University of Northern Colorado,0.113490096,0.149859091,0.261444077,0.115789474,0.307692308,0.264220416,0.068559652,0.278460744,0.370113493,0.197860963,0.310839695,0.736263736,0.671052632,0.509383378,0.125,0.058872321,0.393227991,0.674275577,No,0.34
University of Northern Iowa,0.084622915,0.12594257,0.285983955,0.178947368,0.472527473,0.317293042,0.06626975,0.199225207,0.181273644,0.222370766,0.32519084,0.769230769,0.763157895,0.36997319,0.40625,0.05932475,0.2748307,0.781667652,No,0.75
University of Notre Dame,0.158686189,0.138167416,0.294321221,0.821052632,0.956043956,0.239080752,0.001328143,0.749483471,0.412988651,0.22459893,0.167938931,0.967032967,0.894736842,0.284182306,0.71875,0.20265048,0.325056433,0.385570668,Yes,0.98
University of Oklahoma,0.097098702,0.148449996,0.345760579,0.326315789,0.593406593,0.422073388,0.118204717,0.146332645,0.275220681,0.298128342,0.446717557,0.857142857,0.868421053,0.241286863,0.171875,0.133051822,0.451128668,0.807214666,No,0.38
University of Oregon,0.178076771,0.253636987,0.39499764,0.252631579,0.571428571,0.365985272,0.073460041,0.426756198,0.296343001,0.211229947,0.195419847,0.78021978,0.828947368,0.461126005,0.203125,0.091126737,0.258465011,0.739798936,No,0.49
University of Pennsylvania,0.256451378,0.196511539,0.382098474,0.884210526,1,0.287772981,0.024272956,0.758264463,0.865384615,0.180035651,0.197557252,0.956043956,0.947368421,0.101876676,0.59375,0.425641412,0.659593679,0.316499113,Yes,0.93
University of Pittsburgh-Main Campus,0.177139525,0.240345799,0.388233443,0.252631579,0.549450549,0.412614271,0.196381956,0.436260331,0.438209332,0.135472371,0.099236641,0.934065934,0.907894737,0.142091153,0.15625,0.199879352,0.269751693,0.69651094,No,0.63
University of Portland,0.03492804,0.053812172,0.060405852,0.273684211,0.538461538,0.060373286,0.007923059,0.501033058,0.365699874,0.22459893,0.129770992,0.923076923,0.947368421,0.286863271,0.265625,0.110731992,0.262979684,0.816321703,Yes,0.7
University of Puget Sound,0.082540145,0.104882322,0.102721409,0.526315789,0.813186813,0.082497461,0.00627433,0.717458678,0.428751576,0.237967914,0.236641221,0.78021978,0.815789474,0.335120643,0.265625,0.151394047,0.390519187,0.643761088,Yes,0.6
University of Rhode Island,0.199154396,0.292444207,0.304074249,0.115789474,0.340659341,0.277901219,0.112434165,0.412706612,0.595523329,0.180035651,0.152671756,0.835164835,0.855263158,0.378016086,0.109375,0.112579411,0.433182844,0.76794796,No,0.6
University of Rochester,0.180888509,0.206641785,0.190026742,0.578947368,0.725274725,0.156551549,0.020013739,0.800619835,0.756935687,0.180035651,0.09648855,0.934065934,0.986842105,0.091152815,0.359375,0.430768941,0.507223476,0.559077469,Yes,0.79
University of San Diego,0.080249099,0.101416711,0.133868177,0.410526316,0.67032967,0.112969782,0.009892375,0.58161157,0.655737705,0.237967914,0.239694656,0.934065934,0.947368421,0.351206434,0.203125,0.143778159,0.55530474,0.639503253,Yes,0.63
University of San Francisco,0.046341616,0.062799909,0.079125374,0.231578947,0.428571429,0.132364144,0.025097321,0.562293388,0.736443884,0.29144385,0.335877863,0.857142857,0.815789474,0.297587131,0.125,0.129847117,0.697742664,0.699940863,Yes,0.58
University of Sci. and Arts of Oklahoma,0.004248849,0.007921395,0.027214095,0.210526316,0.373626374,0.031773743,0.02161667,0.069576446,0.022068096,0.22459893,0.236641221,0.648351648,0.697368421,0.565683646,0.046875,0.012781119,0.095936795,0.979302188,No,0.37
University of Scranton,0.09143357,0.109300023,0.137643543,0.294736842,0.56043956,0.112207974,0.022532631,0.477479339,0.662988651,0.24688057,0.083969466,0.824175824,0.776315789,0.310991957,0.640625,0.112070428,0.447629797,0.595505618,Yes,0.92
University of South Carolina at Aiken,0.01597484,0.018584812,0.053798962,0.136842105,0.164835165,0.054469274,0.064621021,0.178719008,0.202711223,0.180035651,0.190839695,0.593406593,0.5,0.329758713,0.046875,0.034855883,0.18013544,0.598344175,No,0.43
University of South Carolina at Columbia,0.158540395,0.218714297,0.360704735,0.305263158,0.626373626,0.395346623,0.167620792,0.296177686,0.274590164,0.177807487,0.410839695,0.835164835,0.842105263,0.386058981,0.28125,0.09538711,0.393679458,0.711295092,No,0.6
University of South Florida,0.156374315,0.17533704,0.289602014,0.294736842,0.593406593,0.464417217,0.501992214,0.228305785,0.314627995,0.180035651,0.294656489,0.835164835,0.855263158,0.388739946,0.109375,0.147680359,0.337020316,0.546067416,No,0.42
University of Southern California,0.253014808,0.32089268,0.384143464,0.463157895,0.681318681,0.416455053,0.065399588,0.76911157,0.741172762,0.22459893,0.299236641,0.901098901,0.921052632,0.238605898,0.15625,0.260542538,0.657110609,0.639148433,Yes,0.65
University of Southern Colorado,0.027492554,0.044443598,0.089664936,0.094736842,0.274725275,0.113541138,0.030867873,0.245867769,0.409836066,0.197860963,0.411908397,0.604395604,0.842105263,0.45308311,0,0.04152921,0.496388262,0.863276168,No,0.29
University of Southern Indiana,0.047862037,0.078490365,0.197734781,0.073684211,0.175824176,0.131538852,0.136111747,0.136002066,0.222572509,0.180035651,0.179389313,0.527472527,0.539473684,0.522788204,0.328125,0.016815277,0.185891648,0.8777055,No,0.31
University of Southern Mississippi,0.057671881,0.075100922,0.159037282,0.2,0.450549451,0.289518791,0.063476071,0.119421488,0.108764187,0.180035651,0.038167939,0.769230769,0.986842105,0.434316354,0.359375,0.051482647,0,0.665523359,No,0.39
University of St. Thomas MN,0.04115552,0.066075101,0.124744376,0.263157895,0.483516484,0.125920518,0.044927868,0.484090909,0.355769231,0.180035651,0.083969466,0.791208791,0.736842105,0.302949062,0.203125,0.101042472,0.210722348,0.856298048,Yes,0.89
University of St. Thomas TX,0.006102514,0.007921395,0.023596036,0.463157895,0.747252747,0.027171153,0.018639798,0.320764463,0.357818411,0.180035651,0.167022901,0.736263736,0.671052632,0.27077748,0.265625,0.076366241,0.273589165,0.70277942,Yes,0.58
University of Tennessee at Knoxville,0.153958303,0.201843248,0.468459965,0.273684211,0.483516484,0.495492636,0.148202427,0.176859504,0.233606557,0.29144385,0.465648855,0.857142857,0.894736842,0.375335121,0.34375,0.102286651,0.433634312,0.667534004,No,0.48
University of Texas at Arlington,0.066648616,0.094713992,0.222274658,0.189473684,0.373626374,0.343956323,0.386077399,0.107541322,0.157629256,0.180035651,0.396946565,0.714285714,0.644736842,0.495978552,0.0625,0.028465323,0.300225734,0.739680662,No,0.21
University of Texas at Austin,0.305563077,0.361794501,0.832782759,0.494736842,0.835164835,0.948387506,0.237600183,0.14411157,0.241015132,0.24688057,0.441221374,0.912087912,0.986842105,0.461126005,0.171875,0.087676966,0.409593679,0.584742756,No,0.62
University of Texas at San Antonio,0.086143336,0.115317237,0.259713701,0.168421053,0.406593407,0.293169121,0.249874055,0.091115702,0.566834805,0.158645276,0.145038168,0.945054945,1,0.611260054,0.046875,0.02154693,0.401580135,0.686694264,No,0.45
University of the Arts,0.018599129,0.024068855,0.040113261,0.042105263,0.142857143,0.031932453,0.001740325,0.525826446,0.327868852,0.536541889,0.06870229,0.087912088,0.460526316,0.134048257,0.140625,0.159386959,0.269751693,0.672146659,Yes,0.53
University of the Pacific,0.049528253,0.073310991,0.086046877,0.368421053,0.626373626,0.080148553,0.013647813,0.722107438,0.558953342,0.245098039,0.140610687,0.868131868,0.921052632,0.233243968,0.21875,0.198314702,0.414559819,0.777764636,Yes,0.62
University of the South,0.028408973,0.034046767,0.04577631,0.473684211,0.813186813,0.031424581,0.001053355,0.672004132,0.362547289,0.157754011,0.085496183,0.89010989,0.907894737,0.209115282,0.8125,0.294041133,0.211060948,0.607924305,Yes,0.81
University of Tulsa,0.033969966,0.056554193,0.103979865,0.421052632,0.648351648,0.088782377,0.019784749,0.486053719,0.375157629,0.49197861,0.320610687,0.945054945,0.947368421,0.241286863,0.15625,0.161309782,0.478555305,0.892962744,Yes,0.42
University of Utah,0.10443005,0.168291568,0.372030832,0.273684211,0.483516484,0.436611224,0.383466911,0.233316116,0.345996217,0.339572193,0.434045802,0.89010989,0.907894737,0.27613941,0.140625,0.114785002,0.502934537,0.859846245,No,0.3
University of Vermont,0.157915565,0.226064438,0.26742174,0.178947368,0.461538462,0.228986795,0.076620105,0.680578512,0.496216898,0.180035651,0.112977099,0.868131868,0.868421053,0.198391421,0.15625,0.178332422,0.332731377,0.744529864,No,0.78
University of Virginia,0.328411055,0.202300251,0.415762152,0.768421053,0.945054945,0.353574149,0.005175177,0.509917355,0.317150063,0.180035651,0.114503817,0.901098901,0.894736842,0.18766756,0.34375,0.19625992,0.205643341,0.219041987,No,0.96
University of Washington,0.263845209,0.264795491,0.520371244,0.410526316,0.791208791,0.641728035,0.209800779,0.302634298,0.384300126,0.272727273,0.293435115,0.967032967,0.921052632,0.174262735,0.15625,0.251493958,0.409480813,0.468953282,No,0.62
University of West Florida,0.030762502,0.045014853,0.068743118,0.2,0.527472527,0.114747334,0.113395924,0.197933884,0.348991173,0.198306595,0.173587786,0.824175824,0.828947368,0.560321716,0.1875,0.099949102,0.276749436,0.769248965,No,0.48
University of Wisconsin-Stout,0.052319164,0.072130398,0.156520371,0.084210526,0.252747253,0.187246064,0.026471262,0.225413223,0.127994956,0.124777184,0.229007634,0.769230769,0.710526316,0.495978552,0.265625,0.057835504,0.140857788,0.714015376,No,0.62
University of Wisconsin-Superior,0.017266157,0.031914083,0.04829322,0.136842105,0.483516484,0.041105891,0.019051981,0.242355372,0.157629256,0.202317291,0.261068702,0.736263736,0.75,0.340482574,0.234375,0.062284389,0.205417607,1,No,0.29
University of Wisconsin-Whitewater,0.089954804,0.138891005,0.226050024,0.115789474,0.318681319,0.243302438,0.071032746,0.238119835,0.113493064,0.090909091,0.145038168,0.901098901,0.934210526,0.55227882,0.25,0.044733915,0.059819413,0.816913069,No,0.64
University of Wisconsin at Green Bay,0.048486868,0.07110214,0.1138902,0.168421053,0.450549451,0.116810564,0.061644149,0.23553719,0.160781841,0.168894831,0.145038168,0.802197802,0.855263158,0.528150134,0.015625,0.052444059,0.113431151,0.769248965,No,0.4
University of Wisconsin at Madison,0.308666403,0.41358824,0.722982539,0.368421053,0.78021978,0.755650076,0.100709869,0.348966942,0.395649433,0.195632799,0.197709924,0.934065934,0.947368421,0.241286863,0.3125,0.147416442,0.32731377,0.684920166,No,0.7
